@RELATION pnts-dense
@ATTRIBUTE root~0~3~0~combined NUMERIC
@ATTRIBUTE earphone~1~3~0~combined NUMERIC
@ATTRIBUTE headband~2~3~0~combined NUMERIC
@ATTRIBUTE other...~3~3~0~combined NUMERIC
@DATA
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
0.000000,1.000000,0.000000,0.000000
